source: https://algs4.cs.princeton.edu/44sp/T,,,
base_currency_complete_name,base_currency,other_currency,other_per_base
Romania New Lei (RON),RON,VEF,-
Romania New Lei (RON),RON,VND,-
Romania New Lei (RON),RON,ZMK,-
Russia Rubles (RUB),RUB,AUD,-
Russia Rubles (RUB),RUB,CAD,-
Russia Rubles (RUB),RUB,EUR,-
Russia Rubles (RUB),RUB,JPY,-
Russia Rubles (RUB),RUB,PKR,-
Russia Rubles (RUB),RUB,AED,-
Russia Rubles (RUB),RUB,GBP,-
Russia Rubles (RUB),RUB,USD,-
Russia Rubles (RUB),RUB,AFN,-
Russia Rubles (RUB),RUB,ALL,-
Russia Rubles (RUB),RUB,DZD,-
Russia Rubles (RUB),RUB,ARS,-
Russia Rubles (RUB),RUB,BSD,-
Russia Rubles (RUB),RUB,BHD,-
Russia Rubles (RUB),RUB,BDT,-
Russia Rubles (RUB),RUB,BBD,-
Russia Rubles (RUB),RUB,BMD,-
Russia Rubles (RUB),RUB,BRL,-
Russia Rubles (RUB),RUB,BGN,-
Russia Rubles (RUB),RUB,XOF,-
Russia Rubles (RUB),RUB,XAF,-
Russia Rubles (RUB),RUB,CLP,-
Russia Rubles (RUB),RUB,CNY,-
Russia Rubles (RUB),RUB,COP,-
Russia Rubles (RUB),RUB,XPF,-
Russia Rubles (RUB),RUB,CRC,-
Russia Rubles (RUB),RUB,HRK,-
Russia Rubles (RUB),RUB,CZK,-
Russia Rubles (RUB),RUB,DKK,-
Russia Rubles (RUB),RUB,DOP,-
Russia Rubles (RUB),RUB,XCD,-
Russia Rubles (RUB),RUB,EGP,-
Russia Rubles (RUB),RUB,EEK,-
Russia Rubles (RUB),RUB,FJD,-
Russia Rubles (RUB),RUB,HKD,-
Russia Rubles (RUB),RUB,HUF,-
Russia Rubles (RUB),RUB,ISK,-
Russia Rubles (RUB),RUB,XDR,-
Russia Rubles (RUB),RUB,INR,-
Russia Rubles (RUB),RUB,IDR,-
Russia Rubles (RUB),RUB,IRR,-
Russia Rubles (RUB),RUB,IQD,-
Russia Rubles (RUB),RUB,ILS,-
Russia Rubles (RUB),RUB,JMD,-
Russia Rubles (RUB),RUB,JOD,-
Russia Rubles (RUB),RUB,KES,-
Russia Rubles (RUB),RUB,KWD,-
Russia Rubles (RUB),RUB,LBP,-
Russia Rubles (RUB),RUB,MYR,-
Russia Rubles (RUB),RUB,MUR,-
Russia Rubles (RUB),RUB,MXN,-
Russia Rubles (RUB),RUB,MAD,-
Russia Rubles (RUB),RUB,NZD,-
Russia Rubles (RUB),RUB,NOK,-
Russia Rubles (RUB),RUB,OMR,-
Russia Rubles (RUB),RUB,PEN,-
Russia Rubles (RUB),RUB,PHP,-
Russia Rubles (RUB),RUB,PLN,-
Russia Rubles (RUB),RUB,QAR,-
Russia Rubles (RUB),RUB,RON,-
Russia Rubles (RUB),RUB,RUB,-
Russia Rubles (RUB),RUB,SAR,-
Russia Rubles (RUB),RUB,SGD,-
Russia Rubles (RUB),RUB,SKK,-
Russia Rubles (RUB),RUB,ZAR,-
Russia Rubles (RUB),RUB,KRW,-
Russia Rubles (RUB),RUB,LKR,-
Russia Rubles (RUB),RUB,SDG,-
Russia Rubles (RUB),RUB,SEK,-
Russia Rubles (RUB),RUB,CHF,-
Russia Rubles (RUB),RUB,TWD,-
Russia Rubles (RUB),RUB,THB,-
Russia Rubles (RUB),RUB,TTD,-
Russia Rubles (RUB),RUB,TND,-
Russia Rubles (RUB),RUB,TRY,-
Russia Rubles (RUB),RUB,VEF,-
Russia Rubles (RUB),RUB,VND,-
Russia Rubles (RUB),RUB,ZMK,-
Saudi Riyal (SAR),SAR,AUD,-
Saudi Riyal (SAR),SAR,CAD,-
Saudi Riyal (SAR),SAR,EUR,-
Saudi Riyal (SAR),SAR,JPY,-
Saudi Riyal (SAR),SAR,PKR,-
Saudi Riyal (SAR),SAR,AED,-
Saudi Riyal (SAR),SAR,GBP,-
Saudi Riyal (SAR),SAR,USD,-
Saudi Riyal (SAR),SAR,AFN,-
Saudi Riyal (SAR),SAR,ALL,-
Saudi Riyal (SAR),SAR,DZD,-
Saudi Riyal (SAR),SAR,ARS,-
Saudi Riyal (SAR),SAR,BSD,-
Saudi Riyal (SAR),SAR,BHD,-
Saudi Riyal (SAR),SAR,BDT,-
Saudi Riyal (SAR),SAR,BBD,-
Saudi Riyal (SAR),SAR,BMD,-
Saudi Riyal (SAR),SAR,BRL,-
Saudi Riyal (SAR),SAR,BGN,-
Saudi Riyal (SAR),SAR,XOF,-
Saudi Riyal (SAR),SAR,XAF,-
Saudi Riyal (SAR),SAR,CLP,-
Saudi Riyal (SAR),SAR,CNY,-
Saudi Riyal (SAR),SAR,COP,-
Saudi Riyal (SAR),SAR,XPF,-
Saudi Riyal (SAR),SAR,CRC,-
Saudi Riyal (SAR),SAR,HRK,-
Saudi Riyal (SAR),SAR,CZK,-
Saudi Riyal (SAR),SAR,DKK,-
Saudi Riyal (SAR),SAR,DOP,-
Saudi Riyal (SAR),SAR,XCD,-
Saudi Riyal (SAR),SAR,EGP,-
Saudi Riyal (SAR),SAR,EEK,-
Saudi Riyal (SAR),SAR,FJD,-
Saudi Riyal (SAR),SAR,HKD,-
Saudi Riyal (SAR),SAR,HUF,-
Saudi Riyal (SAR),SAR,ISK,-
Saudi Riyal (SAR),SAR,XDR,-
Saudi Riyal (SAR),SAR,INR,-
Saudi Riyal (SAR),SAR,IDR,-
Saudi Riyal (SAR),SAR,IRR,-
Saudi Riyal (SAR),SAR,IQD,-
Saudi Riyal (SAR),SAR,ILS,-
Saudi Riyal (SAR),SAR,JMD,-
Saudi Riyal (SAR),SAR,JOD,-
Saudi Riyal (SAR),SAR,KES,-
Saudi Riyal (SAR),SAR,KWD,-
Saudi Riyal (SAR),SAR,LBP,-
Saudi Riyal (SAR),SAR,MYR,-
Saudi Riyal (SAR),SAR,MUR,-
Saudi Riyal (SAR),SAR,MXN,-
Saudi Riyal (SAR),SAR,MAD,-
Saudi Riyal (SAR),SAR,NZD,-
Saudi Riyal (SAR),SAR,NOK,-
Saudi Riyal (SAR),SAR,OMR,-
Saudi Riyal (SAR),SAR,PEN,-
Saudi Riyal (SAR),SAR,PHP,-
Saudi Riyal (SAR),SAR,PLN,-
Saudi Riyal (SAR),SAR,QAR,-
Saudi Riyal (SAR),SAR,RON,-
Saudi Riyal (SAR),SAR,RUB,-
Saudi Riyal (SAR),SAR,SAR,-
Saudi Riyal (SAR),SAR,SGD,-
Saudi Riyal (SAR),SAR,SKK,-
Saudi Riyal (SAR),SAR,ZAR,-
Saudi Riyal (SAR),SAR,KRW,-
Saudi Riyal (SAR),SAR,LKR,-
Saudi Riyal (SAR),SAR,SDG,-
Saudi Riyal (SAR),SAR,SEK,-
Saudi Riyal (SAR),SAR,CHF,-
Saudi Riyal (SAR),SAR,TWD,-
Saudi Riyal (SAR),SAR,THB,-
Saudi Riyal (SAR),SAR,TTD,-
Saudi Riyal (SAR),SAR,TND,-
Saudi Riyal (SAR),SAR,TRY,-
Saudi Riyal (SAR),SAR,VEF,-
Saudi Riyal (SAR),SAR,VND,-
Saudi Riyal (SAR),SAR,ZMK,-
Singapore Dollar (SGD),SGD,AUD,-
Singapore Dollar (SGD),SGD,CAD,-
Singapore Dollar (SGD),SGD,EUR,-
Singapore Dollar (SGD),SGD,JPY,-
Singapore Dollar (SGD),SGD,PKR,-
Singapore Dollar (SGD),SGD,AED,-
Singapore Dollar (SGD),SGD,GBP,-
Singapore Dollar (SGD),SGD,USD,-
Singapore Dollar (SGD),SGD,AFN,-
Singapore Dollar (SGD),SGD,ALL,-
Singapore Dollar (SGD),SGD,DZD,-
Singapore Dollar (SGD),SGD,ARS,-
Singapore Dollar (SGD),SGD,BSD,-
Singapore Dollar (SGD),SGD,BHD,-
Singapore Dollar (SGD),SGD,BDT,-
Singapore Dollar (SGD),SGD,BBD,-
Singapore Dollar (SGD),SGD,BMD,-
Singapore Dollar (SGD),SGD,BRL,-
Singapore Dollar (SGD),SGD,BGN,-
Singapore Dollar (SGD),SGD,XOF,-
Singapore Dollar (SGD),SGD,XAF,-
Singapore Dollar (SGD),SGD,CLP,-
Singapore Dollar (SGD),SGD,CNY,-
Singapore Dollar (SGD),SGD,COP,-
Singapore Dollar (SGD),SGD,XPF,-
Singapore Dollar (SGD),SGD,CRC,-
Singapore Dollar (SGD),SGD,HRK,-
Singapore Dollar (SGD),SGD,CZK,-
Singapore Dollar (SGD),SGD,DKK,-
Singapore Dollar (SGD),SGD,DOP,-
Singapore Dollar (SGD),SGD,XCD,-
Singapore Dollar (SGD),SGD,EGP,-
Singapore Dollar (SGD),SGD,EEK,-
Singapore Dollar (SGD),SGD,FJD,-
Singapore Dollar (SGD),SGD,HKD,-
Singapore Dollar (SGD),SGD,HUF,-
Singapore Dollar (SGD),SGD,ISK,-
Singapore Dollar (SGD),SGD,XDR,-
Singapore Dollar (SGD),SGD,INR,-
Singapore Dollar (SGD),SGD,IDR,-
Singapore Dollar (SGD),SGD,IRR,-
Singapore Dollar (SGD),SGD,IQD,-
Singapore Dollar (SGD),SGD,ILS,-
Singapore Dollar (SGD),SGD,JMD,-
Singapore Dollar (SGD),SGD,JOD,-
Singapore Dollar (SGD),SGD,KES,-
Singapore Dollar (SGD),SGD,KWD,-
Singapore Dollar (SGD),SGD,LBP,-
Singapore Dollar (SGD),SGD,MYR,-
Singapore Dollar (SGD),SGD,MUR,-
Singapore Dollar (SGD),SGD,MXN,-
Singapore Dollar (SGD),SGD,MAD,-
Singapore Dollar (SGD),SGD,NZD,-
Singapore Dollar (SGD),SGD,NOK,-
Singapore Dollar (SGD),SGD,OMR,-
Singapore Dollar (SGD),SGD,PEN,-
Singapore Dollar (SGD),SGD,PHP,-
Singapore Dollar (SGD),SGD,PLN,-
Singapore Dollar (SGD),SGD,QAR,-
Singapore Dollar (SGD),SGD,RON,-
Singapore Dollar (SGD),SGD,RUB,-
Singapore Dollar (SGD),SGD,SAR,-
Singapore Dollar (SGD),SGD,SGD,-
Singapore Dollar (SGD),SGD,SKK,-
Singapore Dollar (SGD),SGD,ZAR,-
Singapore Dollar (SGD),SGD,KRW,-
Singapore Dollar (SGD),SGD,LKR,-
Singapore Dollar (SGD),SGD,SDG,-
Singapore Dollar (SGD),SGD,SEK,-
Singapore Dollar (SGD),SGD,CHF,-
Singapore Dollar (SGD),SGD,TWD,-
Singapore Dollar (SGD),SGD,THB,-
Singapore Dollar (SGD),SGD,TTD,-
Singapore Dollar (SGD),SGD,TND,-
Singapore Dollar (SGD),SGD,TRY,-
Singapore Dollar (SGD),SGD,VEF,-
Singapore Dollar (SGD),SGD,VND,-
Singapore Dollar (SGD),SGD,ZMK,-
Slovakia Koruny (SKK),SKK,AUD,-
Slovakia Koruny (SKK),SKK,CAD,-
Slovakia Koruny (SKK),SKK,EUR,-
Slovakia Koruny (SKK),SKK,JPY,-
Slovakia Koruny (SKK),SKK,PKR,-
Slovakia Koruny (SKK),SKK,AED,-
Slovakia Koruny (SKK),SKK,GBP,-
Slovakia Koruny (SKK),SKK,USD,-
Slovakia Koruny (SKK),SKK,AFN,-
Slovakia Koruny (SKK),SKK,ALL,-
Slovakia Koruny (SKK),SKK,DZD,-
Slovakia Koruny (SKK),SKK,ARS,-
Slovakia Koruny (SKK),SKK,BSD,-
Slovakia Koruny (SKK),SKK,BHD,-
Slovakia Koruny (SKK),SKK,BDT,-
Slovakia Koruny (SKK),SKK,BBD,-
Slovakia Koruny (SKK),SKK,BMD,-
Slovakia Koruny (SKK),SKK,BRL,-
Slovakia Koruny (SKK),SKK,BGN,-
Slovakia Koruny (SKK),SKK,XOF,-
Slovakia Koruny (SKK),SKK,XAF,-
Slovakia Koruny (SKK),SKK,CLP,-
Slovakia Koruny (SKK),SKK,CNY,-
Slovakia Koruny (SKK),SKK,COP,-
Slovakia Koruny (SKK),SKK,XPF,-
Slovakia Koruny (SKK),SKK,CRC,-
Slovakia Koruny (SKK),SKK,HRK,-
Slovakia Koruny (SKK),SKK,CZK,-
Slovakia Koruny (SKK),SKK,DKK,-
Slovakia Koruny (SKK),SKK,DOP,-
Slovakia Koruny (SKK),SKK,XCD,-
Slovakia Koruny (SKK),SKK,EGP,-
Slovakia Koruny (SKK),SKK,EEK,-
Slovakia Koruny (SKK),SKK,FJD,-
Slovakia Koruny (SKK),SKK,HKD,-
Slovakia Koruny (SKK),SKK,HUF,-
Slovakia Koruny (SKK),SKK,ISK,-
Slovakia Koruny (SKK),SKK,XDR,-
Slovakia Koruny (SKK),SKK,INR,-
Slovakia Koruny (SKK),SKK,IDR,-
Slovakia Koruny (SKK),SKK,IRR,-
Slovakia Koruny (SKK),SKK,IQD,-
Slovakia Koruny (SKK),SKK,ILS,-
Slovakia Koruny (SKK),SKK,JMD,-
Slovakia Koruny (SKK),SKK,JOD,-
Slovakia Koruny (SKK),SKK,KES,-
Slovakia Koruny (SKK),SKK,KWD,-
Slovakia Koruny (SKK),SKK,LBP,-
Slovakia Koruny (SKK),SKK,MYR,-
Slovakia Koruny (SKK),SKK,MUR,-
Slovakia Koruny (SKK),SKK,MXN,-
Slovakia Koruny (SKK),SKK,MAD,-
Slovakia Koruny (SKK),SKK,NZD,-
Slovakia Koruny (SKK),SKK,NOK,-
Slovakia Koruny (SKK),SKK,OMR,-
Slovakia Koruny (SKK),SKK,PEN,-
Slovakia Koruny (SKK),SKK,PHP,-
Slovakia Koruny (SKK),SKK,PLN,-
Slovakia Koruny (SKK),SKK,QAR,-
Slovakia Koruny (SKK),SKK,RON,-
Slovakia Koruny (SKK),SKK,RUB,-
Slovakia Koruny (SKK),SKK,SAR,-
Slovakia Koruny (SKK),SKK,SGD,-
Slovakia Koruny (SKK),SKK,SKK,-
Slovakia Koruny (SKK),SKK,ZAR,-
Slovakia Koruny (SKK),SKK,KRW,-
Slovakia Koruny (SKK),SKK,LKR,-
Slovakia Koruny (SKK),SKK,SDG,-
Slovakia Koruny (SKK),SKK,SEK,-
Slovakia Koruny (SKK),SKK,CHF,-
Slovakia Koruny (SKK),SKK,TWD,-
Slovakia Koruny (SKK),SKK,THB,-
Slovakia Koruny (SKK),SKK,TTD,-
Slovakia Koruny (SKK),SKK,TND,-
Slovakia Koruny (SKK),SKK,TRY,-
Slovakia Koruny (SKK),SKK,VEF,-
Slovakia Koruny (SKK),SKK,VND,-
Slovakia Koruny (SKK),SKK,ZMK,-
South Africa Rand (ZAR),ZAR,AUD,-
South Africa Rand (ZAR),ZAR,CAD,-
South Africa Rand (ZAR),ZAR,EUR,-
South Africa Rand (ZAR),ZAR,JPY,-
South Africa Rand (ZAR),ZAR,PKR,-
South Africa Rand (ZAR),ZAR,AED,-
South Africa Rand (ZAR),ZAR,GBP,-
South Africa Rand (ZAR),ZAR,USD,-
South Africa Rand (ZAR),ZAR,AFN,-
South Africa Rand (ZAR),ZAR,ALL,-
South Africa Rand (ZAR),ZAR,DZD,-
South Africa Rand (ZAR),ZAR,ARS,-
South Africa Rand (ZAR),ZAR,BSD,-
South Africa Rand (ZAR),ZAR,BHD,-
South Africa Rand (ZAR),ZAR,BDT,-
South Africa Rand (ZAR),ZAR,BBD,-
South Africa Rand (ZAR),ZAR,BMD,-
South Africa Rand (ZAR),ZAR,BRL,-
South Africa Rand (ZAR),ZAR,BGN,-
South Africa Rand (ZAR),ZAR,XOF,-
South Africa Rand (ZAR),ZAR,XAF,-
South Africa Rand (ZAR),ZAR,CLP,-
South Africa Rand (ZAR),ZAR,CNY,-
South Africa Rand (ZAR),ZAR,COP,-
South Africa Rand (ZAR),ZAR,XPF,-
South Africa Rand (ZAR),ZAR,CRC,-
South Africa Rand (ZAR),ZAR,HRK,-
South Africa Rand (ZAR),ZAR,CZK,-
South Africa Rand (ZAR),ZAR,DKK,-
South Africa Rand (ZAR),ZAR,DOP,-
South Africa Rand (ZAR),ZAR,XCD,-
South Africa Rand (ZAR),ZAR,EGP,-
South Africa Rand (ZAR),ZAR,EEK,-
South Africa Rand (ZAR),ZAR,FJD,-
South Africa Rand (ZAR),ZAR,HKD,-
South Africa Rand (ZAR),ZAR,HUF,-
South Africa Rand (ZAR),ZAR,ISK,-
South Africa Rand (ZAR),ZAR,XDR,-
South Africa Rand (ZAR),ZAR,INR,-
South Africa Rand (ZAR),ZAR,IDR,-
South Africa Rand (ZAR),ZAR,IRR,-
South Africa Rand (ZAR),ZAR,IQD,-
South Africa Rand (ZAR),ZAR,ILS,-
South Africa Rand (ZAR),ZAR,JMD,-
South Africa Rand (ZAR),ZAR,JOD,-
South Africa Rand (ZAR),ZAR,KES,-
South Africa Rand (ZAR),ZAR,KWD,-
South Africa Rand (ZAR),ZAR,LBP,-
South Africa Rand (ZAR),ZAR,MYR,-
South Africa Rand (ZAR),ZAR,MUR,-
South Africa Rand (ZAR),ZAR,MXN,-
South Africa Rand (ZAR),ZAR,MAD,-
South Africa Rand (ZAR),ZAR,NZD,-
South Africa Rand (ZAR),ZAR,NOK,-
South Africa Rand (ZAR),ZAR,OMR,-
South Africa Rand (ZAR),ZAR,PEN,-
South Africa Rand (ZAR),ZAR,PHP,-
South Africa Rand (ZAR),ZAR,PLN,-
South Africa Rand (ZAR),ZAR,QAR,-
South Africa Rand (ZAR),ZAR,RON,-
South Africa Rand (ZAR),ZAR,RUB,-
South Africa Rand (ZAR),ZAR,SAR,-
South Africa Rand (ZAR),ZAR,SGD,-
South Africa Rand (ZAR),ZAR,SKK,-
South Africa Rand (ZAR),ZAR,ZAR,-
South Africa Rand (ZAR),ZAR,KRW,-
South Africa Rand (ZAR),ZAR,LKR,-
South Africa Rand (ZAR),ZAR,SDG,-
South Africa Rand (ZAR),ZAR,SEK,-
South Africa Rand (ZAR),ZAR,CHF,-
South Africa Rand (ZAR),ZAR,TWD,-
South Africa Rand (ZAR),ZAR,THB,-
South Africa Rand (ZAR),ZAR,TTD,-
South Africa Rand (ZAR),ZAR,TND,-
South Africa Rand (ZAR),ZAR,TRY,-
South Africa Rand (ZAR),ZAR,VEF,-
South Africa Rand (ZAR),ZAR,VND,-
South Africa Rand (ZAR),ZAR,ZMK,-
South Korea Won (KRW),KRW,AUD,-
South Korea Won (KRW),KRW,CAD,-
South Korea Won (KRW),KRW,EUR,-
South Korea Won (KRW),KRW,JPY,-
South Korea Won (KRW),KRW,PKR,-
South Korea Won (KRW),KRW,AED,-
South Korea Won (KRW),KRW,GBP,-
South Korea Won (KRW),KRW,USD,-
South Korea Won (KRW),KRW,AFN,-
South Korea Won (KRW),KRW,ALL,-
South Korea Won (KRW),KRW,DZD,-
South Korea Won (KRW),KRW,ARS,-
South Korea Won (KRW),KRW,BSD,-
South Korea Won (KRW),KRW,BHD,-
South Korea Won (KRW),KRW,BDT,-
South Korea Won (KRW),KRW,BBD,-
South Korea Won (KRW),KRW,BMD,-
South Korea Won (KRW),KRW,BRL,-
South Korea Won (KRW),KRW,BGN,-
South Korea Won (KRW),KRW,XOF,-
South Korea Won (KRW),KRW,XAF,-
South Korea Won (KRW),KRW,CLP,-
South Korea Won (KRW),KRW,CNY,-
South Korea Won (KRW),KRW,COP,-
South Korea Won (KRW),KRW,XPF,-
South Korea Won (KRW),KRW,CRC,-
South Korea Won (KRW),KRW,HRK,-
South Korea Won (KRW),KRW,CZK,-
South Korea Won (KRW),KRW,DKK,-
South Korea Won (KRW),KRW,DOP,-
South Korea Won (KRW),KRW,XCD,-
South Korea Won (KRW),KRW,EGP,-
South Korea Won (KRW),KRW,EEK,-
South Korea Won (KRW),KRW,FJD,-
South Korea Won (KRW),KRW,HKD,-
South Korea Won (KRW),KRW,HUF,-
South Korea Won (KRW),KRW,ISK,-
South Korea Won (KRW),KRW,XDR,-
South Korea Won (KRW),KRW,INR,-
South Korea Won (KRW),KRW,IDR,-
South Korea Won (KRW),KRW,IRR,-
South Korea Won (KRW),KRW,IQD,-
South Korea Won (KRW),KRW,ILS,-
South Korea Won (KRW),KRW,JMD,-
South Korea Won (KRW),KRW,JOD,-
South Korea Won (KRW),KRW,KES,-
South Korea Won (KRW),KRW,KWD,-
South Korea Won (KRW),KRW,LBP,-
South Korea Won (KRW),KRW,MYR,-
South Korea Won (KRW),KRW,MUR,-
South Korea Won (KRW),KRW,MXN,-
South Korea Won (KRW),KRW,MAD,-
South Korea Won (KRW),KRW,NZD,-
South Korea Won (KRW),KRW,NOK,-
South Korea Won (KRW),KRW,OMR,-
South Korea Won (KRW),KRW,PEN,-
South Korea Won (KRW),KRW,PHP,-
South Korea Won (KRW),KRW,PLN,-
South Korea Won (KRW),KRW,QAR,-
South Korea Won (KRW),KRW,RON,-
South Korea Won (KRW),KRW,RUB,-
South Korea Won (KRW),KRW,SAR,-
South Korea Won (KRW),KRW,SGD,-
South Korea Won (KRW),KRW,SKK,-
South Korea Won (KRW),KRW,ZAR,-
South Korea Won (KRW),KRW,KRW,-
South Korea Won (KRW),KRW,LKR,-
South Korea Won (KRW),KRW,SDG,-
South Korea Won (KRW),KRW,SEK,-
South Korea Won (KRW),KRW,CHF,-
South Korea Won (KRW),KRW,TWD,-
South Korea Won (KRW),KRW,THB,-
South Korea Won (KRW),KRW,TTD,-
South Korea Won (KRW),KRW,TND,-
South Korea Won (KRW),KRW,TRY,-
South Korea Won (KRW),KRW,VEF,-
South Korea Won (KRW),KRW,VND,-
South Korea Won (KRW),KRW,ZMK,-
Sri Lanka Rupees (LKR),LKR,AUD,-
Sri Lanka Rupees (LKR),LKR,CAD,-
Sri Lanka Rupees (LKR),LKR,EUR,-
Sri Lanka Rupees (LKR),LKR,JPY,-
Sri Lanka Rupees (LKR),LKR,PKR,-
Sri Lanka Rupees (LKR),LKR,AED,-
Sri Lanka Rupees (LKR),LKR,GBP,-
Sri Lanka Rupees (LKR),LKR,USD,-
Sri Lanka Rupees (LKR),LKR,AFN,-
Sri Lanka Rupees (LKR),LKR,ALL,-
Sri Lanka Rupees (LKR),LKR,DZD,-
Sri Lanka Rupees (LKR),LKR,ARS,-
Sri Lanka Rupees (LKR),LKR,BSD,-
Sri Lanka Rupees (LKR),LKR,BHD,-
Sri Lanka Rupees (LKR),LKR,BDT,-
Sri Lanka Rupees (LKR),LKR,BBD,-
Sri Lanka Rupees (LKR),LKR,BMD,-
Sri Lanka Rupees (LKR),LKR,BRL,-
Sri Lanka Rupees (LKR),LKR,BGN,-
Sri Lanka Rupees (LKR),LKR,XOF,-
Sri Lanka Rupees (LKR),LKR,XAF,-
Sri Lanka Rupees (LKR),LKR,CLP,-
Sri Lanka Rupees (LKR),LKR,CNY,-
Sri Lanka Rupees (LKR),LKR,COP,-
Sri Lanka Rupees (LKR),LKR,XPF,-
Sri Lanka Rupees (LKR),LKR,CRC,-
Sri Lanka Rupees (LKR),LKR,HRK,-
Sri Lanka Rupees (LKR),LKR,CZK,-
Sri Lanka Rupees (LKR),LKR,DKK,-
Sri Lanka Rupees (LKR),LKR,DOP,-
Sri Lanka Rupees (LKR),LKR,XCD,-
Sri Lanka Rupees (LKR),LKR,EGP,-
Sri Lanka Rupees (LKR),LKR,EEK,-
Sri Lanka Rupees (LKR),LKR,FJD,-
Sri Lanka Rupees (LKR),LKR,HKD,-
Sri Lanka Rupees (LKR),LKR,HUF,-
Sri Lanka Rupees (LKR),LKR,ISK,-
Sri Lanka Rupees (LKR),LKR,XDR,-
Sri Lanka Rupees (LKR),LKR,INR,-
Sri Lanka Rupees (LKR),LKR,IDR,-
Sri Lanka Rupees (LKR),LKR,IRR,-
Sri Lanka Rupees (LKR),LKR,IQD,-
Sri Lanka Rupees (LKR),LKR,ILS,-
Sri Lanka Rupees (LKR),LKR,JMD,-
Sri Lanka Rupees (LKR),LKR,JOD,-
Sri Lanka Rupees (LKR),LKR,KES,-
Sri Lanka Rupees (LKR),LKR,KWD,-
Sri Lanka Rupees (LKR),LKR,LBP,-
Sri Lanka Rupees (LKR),LKR,MYR,-
Sri Lanka Rupees (LKR),LKR,MUR,-
Sri Lanka Rupees (LKR),LKR,MXN,-
Sri Lanka Rupees (LKR),LKR,MAD,-
Sri Lanka Rupees (LKR),LKR,NZD,-
Sri Lanka Rupees (LKR),LKR,NOK,-
Sri Lanka Rupees (LKR),LKR,OMR,-
Sri Lanka Rupees (LKR),LKR,PEN,-
Sri Lanka Rupees (LKR),LKR,PHP,-
Sri Lanka Rupees (LKR),LKR,PLN,-
Sri Lanka Rupees (LKR),LKR,QAR,-
Sri Lanka Rupees (LKR),LKR,RON,-
Sri Lanka Rupees (LKR),LKR,RUB,-
Sri Lanka Rupees (LKR),LKR,SAR,-
Sri Lanka Rupees (LKR),LKR,SGD,-
Sri Lanka Rupees (LKR),LKR,SKK,-
Sri Lanka Rupees (LKR),LKR,ZAR,-
Sri Lanka Rupees (LKR),LKR,KRW,-
Sri Lanka Rupees (LKR),LKR,LKR,-
Sri Lanka Rupees (LKR),LKR,SDG,-
Sri Lanka Rupees (LKR),LKR,SEK,-
Sri Lanka Rupees (LKR),LKR,CHF,-
Sri Lanka Rupees (LKR),LKR,TWD,-
Sri Lanka Rupees (LKR),LKR,THB,-
Sri Lanka Rupees (LKR),LKR,TTD,-
Sri Lanka Rupees (LKR),LKR,TND,-
Sri Lanka Rupees (LKR),LKR,TRY,-
Sri Lanka Rupees (LKR),LKR,VEF,-
Sri Lanka Rupees (LKR),LKR,VND,-
Sri Lanka Rupees (LKR),LKR,ZMK,-
Sudan Pounds (SDG),SDG,AUD,-
Sudan Pounds (SDG),SDG,CAD,-
Sudan Pounds (SDG),SDG,EUR,-
Sudan Pounds (SDG),SDG,JPY,-
Sudan Pounds (SDG),SDG,PKR,-
Sudan Pounds (SDG),SDG,AED,-
Sudan Pounds (SDG),SDG,GBP,-
Sudan Pounds (SDG),SDG,USD,-
Sudan Pounds (SDG),SDG,AFN,-
Sudan Pounds (SDG),SDG,ALL,-
Sudan Pounds (SDG),SDG,DZD,-
Sudan Pounds (SDG),SDG,ARS,-
Sudan Pounds (SDG),SDG,BSD,-
Sudan Pounds (SDG),SDG,BHD,-
Sudan Pounds (SDG),SDG,BDT,-
Sudan Pounds (SDG),SDG,BBD,-
Sudan Pounds (SDG),SDG,BMD,-
Sudan Pounds (SDG),SDG,BRL,-
Sudan Pounds (SDG),SDG,BGN,-
Sudan Pounds (SDG),SDG,XOF,-
Sudan Pounds (SDG),SDG,XAF,-
Sudan Pounds (SDG),SDG,CLP,-
Sudan Pounds (SDG),SDG,CNY,-
Sudan Pounds (SDG),SDG,COP,-
Sudan Pounds (SDG),SDG,XPF,-
Sudan Pounds (SDG),SDG,CRC,-
Sudan Pounds (SDG),SDG,HRK,-
Sudan Pounds (SDG),SDG,CZK,-
Sudan Pounds (SDG),SDG,DKK,-
Sudan Pounds (SDG),SDG,DOP,-
Sudan Pounds (SDG),SDG,XCD,-
Sudan Pounds (SDG),SDG,EGP,-
Sudan Pounds (SDG),SDG,EEK,-
Sudan Pounds (SDG),SDG,FJD,-
Sudan Pounds (SDG),SDG,HKD,-
Sudan Pounds (SDG),SDG,HUF,-
Sudan Pounds (SDG),SDG,ISK,-
Sudan Pounds (SDG),SDG,XDR,-
Sudan Pounds (SDG),SDG,INR,-
Sudan Pounds (SDG),SDG,IDR,-
Sudan Pounds (SDG),SDG,IRR,-
Sudan Pounds (SDG),SDG,IQD,-
Sudan Pounds (SDG),SDG,ILS,-
Sudan Pounds (SDG),SDG,JMD,-
Sudan Pounds (SDG),SDG,JOD,-
Sudan Pounds (SDG),SDG,KES,-
Sudan Pounds (SDG),SDG,KWD,-
Sudan Pounds (SDG),SDG,LBP,-
Sudan Pounds (SDG),SDG,MYR,-
Sudan Pounds (SDG),SDG,MUR,-
Sudan Pounds (SDG),SDG,MXN,-
Sudan Pounds (SDG),SDG,MAD,-
Sudan Pounds (SDG),SDG,NZD,-
